assertion_id,passage,source_id,evidence_level,certainty,note
"asrt-7891","1CH 23:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0471；审核 ekr-002930"
"asrt-7892","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3255；审核 ekr-002931"
"asrt-7892","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2483；审核 ekr-002931"
"asrt-7893","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-002932"
"asrt-7893","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0433；审核 ekr-002932"
"asrt-7894","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3256；审核 ekr-002933"
"asrt-7894","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2631；审核 ekr-002933"
"asrt-7895","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3256；审核 ekr-002934"
"asrt-7895","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2632；审核 ekr-002934"
"asrt-7896","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002935"
"asrt-7896","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0396；审核 ekr-002935"
"asrt-7897","1CH 2:2","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0384；审核 ekr-002936"
"asrt-7897","GEN 46:23","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1208；审核 ekr-002936"
"asrt-7898","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0055；审核 ekr-002937"
"asrt-7898","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0513；审核 ekr-002937"
"asrt-7899","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3257；审核 ekr-002938"
"asrt-7899","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2863；审核 ekr-002938"
"asrt-7900","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3255；审核 ekr-002939"
"asrt-7900","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2484；审核 ekr-002939"
"asrt-7901","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0055；审核 ekr-002940"
"asrt-7901","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0514；审核 ekr-002940"
"asrt-7902","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3254；审核 ekr-002941"
"asrt-7902","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1899；审核 ekr-002941"
"asrt-7903","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002942"
"asrt-7903","1CH 7:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0397；审核 ekr-002942"
"asrt-7904","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0055；审核 ekr-002943"
"asrt-7904","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0515；审核 ekr-002943"
"asrt-7905","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3255；审核 ekr-002944"
"asrt-7905","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2485；审核 ekr-002944"
"asrt-7906","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0056；审核 ekr-002945"
"asrt-7906","EXO 6:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3325；审核 ekr-002945"
"asrt-7907","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0056；审核 ekr-002946"
"asrt-7907","1CH 23:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0472；审核 ekr-002946"
"asrt-7908","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0059；审核 ekr-002947"
"asrt-7908","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0457；审核 ekr-002947"
"asrt-7909","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0056；审核 ekr-002948"
"asrt-7909","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0473；审核 ekr-002948"
"asrt-7910","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002949"
"asrt-7910","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0398；审核 ekr-002949"
"asrt-7911","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002950"
"asrt-7911","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0399；审核 ekr-002950"
"asrt-7912","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0055；审核 ekr-002951"
"asrt-7912","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0516；审核 ekr-002951"
"asrt-7913","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0057；审核 ekr-002952"
"asrt-7913","1CH 2:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0463；审核 ekr-002952"
"asrt-7914","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3256；审核 ekr-002953"
"asrt-7914","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2633；审核 ekr-002953"
"asrt-7915","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0057；审核 ekr-002954"
"asrt-7915","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3317；审核 ekr-002954"
"asrt-7916","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3254；审核 ekr-002955"
"asrt-7916","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1900；审核 ekr-002955"
"asrt-7917","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002956"
"asrt-7917","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0400；审核 ekr-002956"
"asrt-7918","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3257；审核 ekr-002957"
"asrt-7918","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2864；审核 ekr-002957"
"asrt-7919","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0055；审核 ekr-002958"
"asrt-7919","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0517；审核 ekr-002958"
"asrt-7920","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0057；审核 ekr-002959"
"asrt-7920","1CH 2:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0464；审核 ekr-002959"
"asrt-7921","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3255；审核 ekr-002960"
"asrt-7921","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2486；审核 ekr-002960"
"asrt-7922","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3254；审核 ekr-002961"
"asrt-7922","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1901；审核 ekr-002961"
"asrt-7923","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-002962"
"asrt-7923","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0434；审核 ekr-002962"
"asrt-7924","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3254；审核 ekr-002963"
"asrt-7924","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1902；审核 ekr-002963"
"asrt-7925","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0055；审核 ekr-002964"
"asrt-7925","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0518；审核 ekr-002964"
"asrt-7926","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-002965"
"asrt-7926","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0435；审核 ekr-002965"
"asrt-7927","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0073；审核 ekr-002966"
"asrt-7927","STEP:JHN 4:5","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0178；审核 ekr-002966"
"asrt-7928","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0071；审核 ekr-002967"
"asrt-7928","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0196；审核 ekr-002967"
"asrt-7929","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-002968"
"asrt-7929","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0428；审核 ekr-002968"
"asrt-7930","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-002969"
"asrt-7930","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0429；审核 ekr-002969"
"asrt-7931","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002970"
"asrt-7931","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0383；审核 ekr-002970"
"asrt-7932","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3260；审核 ekr-002971"
"asrt-7932","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2630；审核 ekr-002971"
"asrt-7933","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3261；审核 ekr-002972"
"asrt-7933","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2862；审核 ekr-002972"
"asrt-7934","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0073；审核 ekr-002973"
"asrt-7934","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3307；审核 ekr-002973"
"asrt-7935","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0071；审核 ekr-002974"
"asrt-7935","1CH 2:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0462；审核 ekr-002974"
"asrt-7936","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-002975"
"asrt-7936","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0431；审核 ekr-002975"
"asrt-7937","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-002976"
"asrt-7937","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0432；审核 ekr-002976"
"asrt-7938","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0070；审核 ekr-002977"
"asrt-7938","1CH 23:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0471；审核 ekr-002977"
"asrt-7939","GEN 30:8","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3259；审核 ekr-002978"
"asrt-7939","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2483；审核 ekr-002978"
"asrt-7940","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-002979"
"asrt-7940","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0433；审核 ekr-002979"
"asrt-7941","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3260；审核 ekr-002980"
"asrt-7941","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2631；审核 ekr-002980"
"asrt-7942","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3260；审核 ekr-002981"
"asrt-7942","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2632；审核 ekr-002981"
"asrt-7943","1CH 2:2","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0394；审核 ekr-002982"
"asrt-7943","GEN 46:23","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1208；审核 ekr-002982"
"asrt-7944","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002983"
"asrt-7944","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0385；审核 ekr-002983"
"asrt-7945","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002984"
"asrt-7945","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0386；审核 ekr-002984"
"asrt-7946","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-002985"
"asrt-7946","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0387；审核 ekr-002985"
"asrt-7947","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0069；审核 ekr-002986"
"asrt-7947","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0513；审核 ekr-002986"
"asrt-7948","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3261；审核 ekr-002987"
"asrt-7948","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2863；审核 ekr-002987"
"asrt-7949","GEN 30:8","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3259；审核 ekr-002988"
"asrt-7949","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2484；审核 ekr-002988"
"asrt-7950","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0069；审核 ekr-002989"
"asrt-7950","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0514；审核 ekr-002989"
"asrt-7951","GEN 30:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3258；审核 ekr-002990"
"asrt-7951","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1899；审核 ekr-002990"
"asrt-7952","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0069；审核 ekr-002991"
"asrt-7952","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0515；审核 ekr-002991"
"asrt-7953","GEN 30:8","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3259；审核 ekr-002992"
"asrt-7953","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2485；审核 ekr-002992"
"asrt-7954","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0070；审核 ekr-002993"
"asrt-7954","EXO 6:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3325；审核 ekr-002993"
"asrt-7955","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0070；审核 ekr-002994"
"asrt-7955","1CH 23:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0472；审核 ekr-002994"
"asrt-7956","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0073；审核 ekr-002995"
"asrt-7956","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0457；审核 ekr-002995"
"asrt-7957","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0070；审核 ekr-002996"
"asrt-7957","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0473；审核 ekr-002996"
"asrt-7958","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0069；审核 ekr-002997"
"asrt-7958","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0516；审核 ekr-002997"
"asrt-7959","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0071；审核 ekr-002998"
"asrt-7959","1CH 2:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0463；审核 ekr-002998"
"asrt-7960","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3260；审核 ekr-002999"
"asrt-7960","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2633；审核 ekr-002999"
"asrt-7961","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0071；审核 ekr-003000"
"asrt-7961","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3317；审核 ekr-003000"
"asrt-7962","GEN 30:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3258；审核 ekr-003001"
"asrt-7962","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1900；审核 ekr-003001"
"asrt-7963","GEN 30:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0060；审核 ekr-003002"
"asrt-7963","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0388；审核 ekr-003002"
"asrt-7964","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3261；审核 ekr-003003"
"asrt-7964","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2864；审核 ekr-003003"
"asrt-7965","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0069；审核 ekr-003004"
"asrt-7965","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0517；审核 ekr-003004"
"asrt-7966","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0071；审核 ekr-003005"
"asrt-7966","1CH 2:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0464；审核 ekr-003005"
"asrt-7967","GEN 30:8","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3259；审核 ekr-003006"
"asrt-7967","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2486；审核 ekr-003006"
"asrt-7968","GEN 30:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3258；审核 ekr-003007"
"asrt-7968","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1901；审核 ekr-003007"
"asrt-7969","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003008"
"asrt-7969","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0434；审核 ekr-003008"
"asrt-7970","GEN 30:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3258；审核 ekr-003009"
"asrt-7970","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1902；审核 ekr-003009"
"asrt-7971","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0069；审核 ekr-003010"
"asrt-7971","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0518；审核 ekr-003010"
"asrt-7972","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003011"
"asrt-7972","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0435；审核 ekr-003011"
"asrt-7973","GEN 4:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0080；审核 ekr-003012"
"asrt-7973","GEN 4:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0102；审核 ekr-003012"
"asrt-7974","1SA 17:28","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0409；审核 ekr-003013"
"asrt-7974","2CH 11:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1302；审核 ekr-003013"
"asrt-7975","1CH 11:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0418；审核 ekr-003014"
"asrt-7975","1CH 18:12","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2883；审核 ekr-003014"
"asrt-7976","1CH 11:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0418；审核 ekr-003015"
"asrt-7976","1CH 2:16","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2884；审核 ekr-003015"
"asrt-7977","1CH 11:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0418；审核 ekr-003016"
"asrt-7977","1CH 11:39","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2885；审核 ekr-003016"
"asrt-7978","1CH 20:7","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0416；审核 ekr-003017"
